Store_Dept_Date,Weekly_Sales
25_29_2013-05-24,5136.9670000000015
25_30_2013-05-24,5136.9670000000015
25_31_2013-05-24,5136.9670000000015
25_32_2013-05-24,5136.9670000000015
25_33_2013-05-24,5136.9670000000015
25_34_2013-05-24,5136.9670000000015
25_35_2013-05-24,5136.9670000000015
25_36_2013-05-24,5136.9670000000015
25_37_2013-05-24,5136.9670000000015
25_38_2013-05-24,5136.9670000000015
25_40_2013-05-24,5136.9670000000015
25_41_2013-05-24,5136.9670000000015
25_42_2013-05-24,5136.9670000000015
25_44_2013-05-24,5136.9670000000015
25_46_2013-05-24,5136.9670000000015
25_49_2013-05-24,5136.9670000000015
25_50_2013-05-24,5136.9670000000015
25_52_2013-05-24,5136.9670000000015
25_54_2013-05-24,5136.9670000000015
25_55_2013-05-24,5136.9670000000015
25_56_2013-05-24,5136.9670000000015
25_58_2013-05-24,5136.9670000000015
25_59_2013-05-24,5136.9670000000015
25_60_2013-05-24,5136.9670000000015
25_67_2013-05-24,5136.9670000000015
25_71_2013-05-24,5136.9670000000015
25_72_2013-05-24,5136.9670000000015
25_74_2013-05-24,5136.9670000000015
25_79_2013-05-24,5136.9670000000015
25_80_2013-05-24,5136.9670000000015
25_81_2013-05-24,5136.9670000000015
25_82_2013-05-24,5136.9670000000015
25_83_2013-05-24,5136.9670000000015
25_85_2013-05-24,5136.9670000000015
25_87_2013-05-24,5136.9670000000015
25_90_2013-05-24,5136.9670000000015
25_91_2013-05-24,5136.9670000000015
25_92_2013-05-24,5136.9670000000015
25_93_2013-05-24,5136.9670000000015
25_94_2013-05-24,5136.9670000000015
25_95_2013-05-24,5136.9670000000015
25_97_2013-05-24,5136.9670000000015
25_98_2013-05-24,5136.9670000000015
25_1_2013-05-31,215.46800000000002
25_2_2013-05-31,213.35600000000002
25_3_2013-05-31,215.092
25_4_2013-05-31,211.92399999999998
25_5_2013-05-31,212.98
25_6_2013-05-31,220.34
25_7_2013-05-31,221.12800000000004
25_8_2013-05-31,207.41200000000003
25_9_2013-05-31,206.03600000000003
25_10_2013-05-31,195.296
25_11_2013-05-31,191.35999999999996
25_12_2013-05-31,187.208
25_13_2013-05-31,186.71200000000002
25_14_2013-05-31,191.2
25_16_2013-05-31,193.328
25_17_2013-05-31,193.328
25_19_2013-05-31,194.91199999999998
25_20_2013-05-31,194.91199999999998
25_21_2013-05-31,194.27199999999996
25_22_2013-05-31,187.132
25_23_2013-05-31,185.588
25_24_2013-05-31,185.23599999999996
25_25_2013-05-31,181.49599999999995
25_26_2013-05-31,178.856
25_27_2013-05-31,180.79199999999997
25_28_2013-05-31,180.44
25_29_2013-05-31,180.236
25_30_2013-05-31,187.556
25_31_2013-05-31,187.556
25_32_2013-05-31,187.556
25_33_2013-05-31,187.556
25_34_2013-05-31,187.556
25_35_2013-05-31,187.556
25_36_2013-05-31,187.556
25_37_2013-05-31,187.556
25_38_2013-05-31,187.556
25_40_2013-05-31,187.556
25_41_2013-05-31,187.556
25_42_2013-05-31,187.556
25_44_2013-05-31,187.556
25_46_2013-05-31,187.556
25_47_2013-05-31,187.556
25_49_2013-05-31,187.556
25_50_2013-05-31,187.556
25_52_2013-05-31,187.556
25_54_2013-05-31,187.556
25_55_2013-05-31,187.556
25_56_2013-05-31,187.556
25_58_2013-05-31,187.556
25_59_2013-05-31,187.556
25_60_2013-05-31,187.556
25_67_2013-05-31,187.556
25_71_2013-05-31,187.556
25_72_2013-05-31,187.556
25_74_2013-05-31,187.556
25_79_2013-05-31,187.556
25_80_2013-05-31,187.556
25_81_2013-05-31,187.556
25_82_2013-05-31,187.556
25_83_2013-05-31,187.556
25_85_2013-05-31,187.556
25_87_2013-05-31,187.556
25_90_2013-05-31,187.556
25_91_2013-05-31,187.556
25_92_2013-05-31,187.556
25_93_2013-05-31,187.556
25_94_2013-05-31,187.556
25_95_2013-05-31,187.556
25_97_2013-05-31,187.556
25_98_2013-05-31,187.556
25_1_2013-06-07,5185.8726
25_2_2013-06-07,5185.8726
25_3_2013-06-07,5185.8726
25_4_2013-06-07,5218.721600000001
25_5_2013-06-07,5218.721600000001
25_6_2013-06-07,5218.721600000001
25_7_2013-06-07,5218.721600000001
25_8_2013-06-07,5218.721600000001
25_9_2013-06-07,5300.729800000001
25_10_2013-06-07,5300.729800000001
25_11_2013-06-07,5428.838600000001
25_12_2013-06-07,5443.4670000000015
25_13_2013-06-07,5443.4670000000015
25_14_2013-06-07,5443.4670000000015
25_16_2013-06-07,5413.2274000000025
25_17_2013-06-07,5413.2274000000025
25_18_2013-06-07,5413.2274000000025
25_19_2013-06-07,5413.2274000000025
25_20_2013-06-07,5413.2274000000025
25_21_2013-06-07,5413.2274000000025
25_22_2013-06-07,5378.182800000001
25_23_2013-06-07,5378.182800000001
25_24_2013-06-07,5378.182800000001
25_25_2013-06-07,5279.193600000002
25_26_2013-06-07,5279.193600000002
25_27_2013-06-07,5279.193600000002
25_28_2013-06-07,5279.193600000002
25_29_2013-06-07,5279.193600000002
25_30_2013-06-07,5279.193600000002
25_31_2013-06-07,5279.193600000002
25_32_2013-06-07,5279.193600000002
25_33_2013-06-07,5279.193600000002
25_34_2013-06-07,5279.193600000002
25_35_2013-06-07,5279.193600000002
25_36_2013-06-07,5279.193600000002
25_37_2013-06-07,5279.193600000002
25_38_2013-06-07,5279.193600000002
25_40_2013-06-07,5279.193600000002
25_41_2013-06-07,5279.193600000002
25_42_2013-06-07,5279.193600000002
25_44_2013-06-07,5279.193600000002
25_46_2013-06-07,5279.193600000002
25_48_2013-06-07,5279.193600000002
25_49_2013-06-07,5279.193600000002
25_50_2013-06-07,5279.193600000002
25_52_2013-06-07,5279.193600000002
25_54_2013-06-07,5279.193600000002
25_55_2013-06-07,5279.193600000002
25_56_2013-06-07,5279.193600000002
25_58_2013-06-07,5279.193600000002
25_59_2013-06-07,5279.193600000002
25_60_2013-06-07,5279.193600000002
25_67_2013-06-07,5279.193600000002
25_71_2013-06-07,5279.193600000002
25_72_2013-06-07,5279.193600000002
25_74_2013-06-07,5279.193600000002
25_79_2013-06-07,5279.193600000002
25_80_2013-06-07,5279.193600000002
25_81_2013-06-07,5279.193600000002
25_82_2013-06-07,5279.193600000002
25_83_2013-06-07,5279.193600000002
25_85_2013-06-07,5279.193600000002
25_87_2013-06-07,5279.193600000002
25_90_2013-06-07,5279.193600000002
25_91_2013-06-07,5279.193600000002
25_92_2013-06-07,5279.193600000002
25_93_2013-06-07,5279.193600000002
25_94_2013-06-07,5279.193600000002
25_95_2013-06-07,5279.193600000002
25_97_2013-06-07,5279.193600000002
25_98_2013-06-07,5279.193600000002
25_1_2013-06-14,5164.468400000001
25_2_2013-06-14,5164.468400000001
25_3_2013-06-14,5164.468400000001
25_4_2013-06-14,5197.317400000001
25_5_2013-06-14,5197.317400000001
25_6_2013-06-14,5197.317400000001
25_7_2013-06-14,5197.317400000001
25_8_2013-06-14,5197.317400000001
25_9_2013-06-14,5279.325600000002
25_10_2013-06-14,5279.325600000002
25_11_2013-06-14,5407.434400000002
25_12_2013-06-14,5407.434400000002
25_13_2013-06-14,5407.434400000002
25_14_2013-06-14,5407.434400000002
25_16_2013-06-14,5377.194800000002
25_17_2013-06-14,5377.194800000002
25_18_2013-06-14,5377.194800000002
25_19_2013-06-14,5377.194800000002
25_20_2013-06-14,5377.194800000002
25_21_2013-06-14,5377.194800000002
25_22_2013-06-14,5377.194800000002
25_23_2013-06-14,5377.194800000002
25_24_2013-06-14,5377.194800000002
25_25_2013-06-14,5278.205600000002
25_26_2013-06-14,5278.205600000002
25_27_2013-06-14,5278.205600000002
25_28_2013-06-14,5278.205600000002
25_29_2013-06-14,5278.205600000002
25_30_2013-06-14,5278.205600000002
25_31_2013-06-14,5278.205600000002
25_32_2013-06-14,5278.205600000002
25_33_2013-06-14,5278.205600000002
25_34_2013-06-14,5278.205600000002
25_35_2013-06-14,5278.205600000002
25_36_2013-06-14,5278.205600000002
25_37_2013-06-14,5278.205600000002
25_38_2013-06-14,5278.205600000002
25_40_2013-06-14,5278.205600000002
25_41_2013-06-14,5278.205600000002
25_42_2013-06-14,5278.205600000002
25_44_2013-06-14,5278.205600000002
25_46_2013-06-14,5278.205600000002
25_49_2013-06-14,5278.205600000002
25_50_2013-06-14,5278.205600000002
25_52_2013-06-14,5278.205600000002
25_54_2013-06-14,5278.205600000002
25_55_2013-06-14,5278.205600000002
25_56_2013-06-14,5278.205600000002
25_58_2013-06-14,5278.205600000002
25_59_2013-06-14,5278.205600000002
25_60_2013-06-14,5278.205600000002
25_67_2013-06-14,5278.205600000002
25_71_2013-06-14,5278.205600000002
25_72_2013-06-14,5278.205600000002
25_74_2013-06-14,5278.205600000002
25_79_2013-06-14,5278.205600000002
25_80_2013-06-14,5278.205600000002
25_81_2013-06-14,5278.205600000002
25_82_2013-06-14,5278.205600000002
25_83_2013-06-14,5278.205600000002
25_85_2013-06-14,5278.205600000002
25_87_2013-06-14,5278.205600000002
25_90_2013-06-14,5278.205600000002
25_91_2013-06-14,5278.205600000002
25_92_2013-06-14,5278.205600000002
25_93_2013-06-14,5278.205600000002
25_94_2013-06-14,5278.205600000002
25_95_2013-06-14,5278.205600000002
25_97_2013-06-14,5278.205600000002
25_98_2013-06-14,5278.205600000002
25_1_2013-06-21,5107.2108
25_2_2013-06-21,5107.2108
25_3_2013-06-21,5107.2108
25_4_2013-06-21,5140.0598
25_5_2013-06-21,5140.0598
25_6_2013-06-21,5140.0598
25_7_2013-06-21,5140.0598
25_8_2013-06-21,5140.0598
25_9_2013-06-21,5222.068
25_10_2013-06-21,5222.068
25_11_2013-06-21,5350.176800000002
25_12_2013-06-21,5350.176800000002
25_13_2013-06-21,5350.176800000002
25_14_2013-06-21,5350.176800000002
25_16_2013-06-21,5319.937200000002
25_17_2013-06-21,5319.937200000002
25_19_2013-06-21,5319.937200000002
25_20_2013-06-21,5319.937200000002
25_21_2013-06-21,5319.937200000002
25_22_2013-06-21,5319.937200000002
25_23_2013-06-21,5319.937200000002
25_24_2013-06-21,5319.937200000002
25_25_2013-06-21,5220.948000000001
25_26_2013-06-21,5220.948000000001
25_27_2013-06-21,5220.948000000001
25_28_2013-06-21,5220.948000000001
25_29_2013-06-21,5220.948000000001
25_30_2013-06-21,5220.948000000001
25_31_2013-06-21,5220.948000000001
25_32_2013-06-21,5220.948000000001
25_33_2013-06-21,5220.948000000001
25_34_2013-06-21,5220.948000000001
25_35_2013-06-21,5220.948000000001
25_36_2013-06-21,5220.948000000001
25_37_2013-06-21,5220.948000000001
25_38_2013-06-21,5220.948000000001
25_40_2013-06-21,5220.948000000001
25_41_2013-06-21,5220.948000000001
25_42_2013-06-21,5220.948000000001
25_44_2013-06-21,5220.948000000001
25_46_2013-06-21,5220.948000000001
25_49_2013-06-21,5220.948000000001
25_50_2013-06-21,5220.948000000001
25_52_2013-06-21,5220.948000000001
25_55_2013-06-21,5220.948000000001
25_56_2013-06-21,5220.948000000001
25_58_2013-06-21,5220.948000000001
25_59_2013-06-21,5220.948000000001
25_60_2013-06-21,5220.948000000001
25_67_2013-06-21,5220.948000000001
25_71_2013-06-21,5220.948000000001
25_72_2013-06-21,5220.948000000001
25_74_2013-06-21,5220.948000000001
25_79_2013-06-21,5220.948000000001
25_80_2013-06-21,5220.948000000001
25_81_2013-06-21,5220.948000000001
25_82_2013-06-21,5220.948000000001
25_83_2013-06-21,5220.948000000001
25_85_2013-06-21,5220.948000000001
25_87_2013-06-21,5220.948000000001
25_90_2013-06-21,5220.948000000001
25_91_2013-06-21,5220.948000000001
25_92_2013-06-21,5220.948000000001
25_93_2013-06-21,5220.948000000001
25_94_2013-06-21,5220.948000000001
25_95_2013-06-21,5220.948000000001
25_97_2013-06-21,5220.948000000001
25_98_2013-06-21,5220.948000000001
25_1_2013-06-28,3467.353800000001
25_2_2013-06-28,3467.353800000001
25_3_2013-06-28,3483.2964000000006
25_4_2013-06-28,3493.686
25_5_2013-06-28,3508.1477999999997
25_6_2013-06-28,3508.1477999999997
25_7_2013-06-28,3508.1477999999997
25_8_2013-06-28,3508.1477999999997
25_9_2013-06-28,3500.0615999999995
25_10_2013-06-28,3650.7339999999995
25_11_2013-06-28,3621.8522
25_12_2013-06-28,3584.5324
25_13_2013-06-28,3584.5324
25_14_2013-06-28,3584.5324
25_16_2013-06-28,3586.8225999999995
25_17_2013-06-28,3586.8225999999995
25_19_2013-06-28,4173.879199999999
25_20_2013-06-28,4484.486999999999
25_21_2013-06-28,4581.9605999999985
25_22_2013-06-28,4581.9605999999985
25_23_2013-06-28,4581.9605999999985
25_24_2013-06-28,4582.125799999999
25_25_2013-06-28,4582.125799999999
25_26_2013-06-28,4582.125799999999
25_27_2013-06-28,4582.125799999999
25_28_2013-06-28,4582.125799999999
25_29_2013-06-28,4451.3728
25_30_2013-06-28,4476.658799999999
25_31_2013-06-28,4461.4864
25_32_2013-06-28,4461.4864
25_33_2013-06-28,4461.4864
25_34_2013-06-28,4461.4864
25_35_2013-06-28,4461.4864
25_36_2013-06-28,4461.4864
25_37_2013-06-28,4461.4864
25_38_2013-06-28,4461.4864
25_40_2013-06-28,4461.4864
25_41_2013-06-28,4461.4864
25_42_2013-06-28,4461.4864
25_44_2013-06-28,4461.4864
25_46_2013-06-28,4461.4864
25_49_2013-06-28,4461.4864
25_50_2013-06-28,4537.203799999999
25_52_2013-06-28,4461.4864
25_54_2013-06-28,4461.4864
25_55_2013-06-28,4461.4864
25_56_2013-06-28,4461.4864
25_58_2013-06-28,4461.4864
25_59_2013-06-28,4461.4864
25_60_2013-06-28,4461.4864
25_67_2013-06-28,4461.4864
25_71_2013-06-28,4461.4864
25_72_2013-06-28,4461.4864
25_74_2013-06-28,4461.4864
25_79_2013-06-28,4461.4864
25_80_2013-06-28,4461.4864
25_81_2013-06-28,4461.4864
25_82_2013-06-28,4461.4864
25_83_2013-06-28,4461.4864
25_85_2013-06-28,4461.4864
25_87_2013-06-28,4461.4864
25_90_2013-06-28,4461.4864
25_91_2013-06-28,4461.4864
25_92_2013-06-28,4461.4864
25_93_2013-06-28,4461.4864
25_94_2013-06-28,4461.4864
25_95_2013-06-28,4461.4864
25_97_2013-06-28,4461.4864
25_98_2013-06-28,4461.4864
25_1_2013-07-05,1095.9251999999997
25_2_2013-07-05,1098.3992
25_3_2013-07-05,1013.7667999999999
25_4_2013-07-05,1007.9881999999999
25_5_2013-07-05,992.3579999999998
25_6_2013-07-05,992.3579999999998
25_7_2013-07-05,1005.1158
25_8_2013-07-05,1008.1646
25_9_2013-07-05,1013.9568
25_10_2013-07-05,1009.2114
25_11_2013-07-05,1005.7334
25_12_2013-07-05,1005.6614
25_13_2013-07-05,1006.6758
25_14_2013-07-05,1022.1145999999999
25_16_2013-07-05,1022.1145999999999
25_17_2013-07-05,1014.209
25_19_2013-07-05,1031.1581999999999
25_20_2013-07-05,1031.1581999999999
25_21_2013-07-05,1033.5095999999999
25_22_2013-07-05,1039.3894
25_23_2013-07-05,1039.7758
25_24_2013-07-05,1028.8962
25_25_2013-07-05,1030.3488
25_26_2013-07-05,1034.5667999999998
25_27_2013-07-05,1035.231
25_28_2013-07-05,1035.231
25_29_2013-07-05,1035.231
25_30_2013-07-05,1037.0095999999999
25_31_2013-07-05,1037.0095999999999
25_32_2013-07-05,1037.0095999999999
25_33_2013-07-05,1037.0095999999999
25_34_2013-07-05,1037.0095999999999
25_35_2013-07-05,1037.0095999999999
25_36_2013-07-05,1037.0095999999999
25_37_2013-07-05,1037.0095999999999
25_38_2013-07-05,1037.0095999999999
25_40_2013-07-05,1037.0095999999999
25_41_2013-07-05,1037.0095999999999
25_42_2013-07-05,1037.0095999999999
25_44_2013-07-05,1037.0095999999999
25_46_2013-07-05,1037.0095999999999
25_49_2013-07-05,1037.0095999999999
25_50_2013-07-05,1082.4715999999999
25_52_2013-07-05,1037.0095999999999
25_55_2013-07-05,1037.0095999999999
25_56_2013-07-05,1037.0095999999999
25_58_2013-07-05,1037.0095999999999
25_59_2013-07-05,1037.0095999999999
25_60_2013-07-05,1037.0095999999999
25_67_2013-07-05,1037.0095999999999
25_71_2013-07-05,1037.0095999999999
25_72_2013-07-05,1037.0095999999999
25_74_2013-07-05,1037.0095999999999
25_79_2013-07-05,1037.0095999999999
25_80_2013-07-05,1037.0095999999999
25_81_2013-07-05,1037.0095999999999
25_82_2013-07-05,1037.0095999999999
25_83_2013-07-05,1037.0095999999999
25_85_2013-07-05,1037.0095999999999
25_87_2013-07-05,1037.0095999999999
25_90_2013-07-05,1037.0095999999999
25_91_2013-07-05,1037.0095999999999
25_92_2013-07-05,1037.0095999999999
25_93_2013-07-05,1037.0095999999999
25_94_2013-07-05,1037.0095999999999
25_95_2013-07-05,1037.0095999999999
25_97_2013-07-05,1037.0095999999999
25_98_2013-07-05,1037.0095999999999
25_1_2013-07-12,23361.5918
25_2_2013-07-12,23472.585999999996
25_3_2013-07-12,23746.385799999996
25_4_2013-07-12,23746.385799999996
25_5_2013-07-12,23857.379999999994
25_6_2013-07-12,23650.161799999998
25_7_2013-07-12,23503.930599999996
25_8_2013-07-12,23417.9196
25_9_2013-07-12,23500.6852
25_10_2013-07-12,23500.6852
25_11_2013-07-12,23485.111000000004
25_12_2013-07-12,23947.691000000006
25_13_2013-07-12,23852.692400000007
25_14_2013-07-12,23840.195400000004
25_16_2013-07-12,23865.137000000006
25_17_2013-07-12,23865.137000000006
25_19_2013-07-12,24946.499000000003
25_20_2013-07-12,24482.135200000004
25_21_2013-07-12,24504.0668
25_22_2013-07-12,25181.063800000007
25_23_2013-07-12,25119.85220000001
25_24_2013-07-12,25255.668400000002
25_25_2013-07-12,24841.931600000007
25_26_2013-07-12,24655.102000000006
25_27_2013-07-12,24655.102000000006
25_28_2013-07-12,24252.073400000005
25_29_2013-07-12,24344.5314
25_30_2013-07-12,24344.5314
25_31_2013-07-12,24344.5314
25_32_2013-07-12,24344.5314
25_33_2013-07-12,24344.5314
25_34_2013-07-12,24344.5314
25_35_2013-07-12,24344.5314
25_36_2013-07-12,24344.5314
25_37_2013-07-12,24344.5314
25_38_2013-07-12,24344.5314
25_40_2013-07-12,24344.5314
25_41_2013-07-12,24344.5314
25_42_2013-07-12,24344.5314
25_44_2013-07-12,24344.5314
25_46_2013-07-12,24344.5314
25_49_2013-07-12,24344.5314
25_50_2013-07-12,24344.5314
25_52_2013-07-12,24344.5314
25_55_2013-07-12,24344.5314
25_56_2013-07-12,24344.5314
25_58_2013-07-12,24344.5314
25_59_2013-07-12,24344.5314
25_60_2013-07-12,24344.5314
25_67_2013-07-12,24344.5314
25_71_2013-07-12,24344.5314
25_72_2013-07-12,24344.5314
25_74_2013-07-12,24344.5314
25_79_2013-07-12,24344.5314
25_80_2013-07-12,24344.5314
25_81_2013-07-12,24344.5314
25_82_2013-07-12,24344.5314
25_83_2013-07-12,24344.5314
25_85_2013-07-12,24344.5314
25_87_2013-07-12,24344.5314
25_90_2013-07-12,24344.5314
25_91_2013-07-12,24344.5314
25_92_2013-07-12,24344.5314
25_93_2013-07-12,24344.5314
25_94_2013-07-12,24344.5314
25_95_2013-07-12,24344.5314
25_97_2013-07-12,24344.5314
25_98_2013-07-12,24344.5314
25_1_2013-07-19,581.3066
25_2_2013-07-19,581.1482
25_3_2013-07-19,581.1482
25_4_2013-07-19,581.1482
25_5_2013-07-19,581.1482
25_6_2013-07-19,581.1482
25_7_2013-07-19,581.1482
25_8_2013-07-19,581.1482
25_9_2013-07-19,581.1482
25_10_2013-07-19,581.1482
25_11_2013-07-19,581.1482
25_12_2013-07-19,580.8290000000001
25_13_2013-07-19,580.8290000000001
25_14_2013-07-19,580.7498
25_16_2013-07-19,580.7498
25_17_2013-07-19,580.7498
25_19_2013-07-19,580.7498
25_20_2013-07-19,580.7498
25_21_2013-07-19,580.7498
25_22_2013-07-19,580.7498
25_23_2013-07-19,580.7498
25_24_2013-07-19,580.7498
25_25_2013-07-19,580.7498
25_26_2013-07-19,580.7498
25_27_2013-07-19,580.7498
25_28_2013-07-19,580.7498
25_29_2013-07-19,580.1528000000001
25_30_2013-07-19,580.1528000000001
25_31_2013-07-19,580.1528000000001
25_32_2013-07-19,580.1528000000001
25_33_2013-07-19,580.1528000000001
25_34_2013-07-19,580.1528000000001
25_35_2013-07-19,580.1528000000001
25_36_2013-07-19,580.1528000000001
25_37_2013-07-19,580.1528000000001
25_38_2013-07-19,580.1528000000001
25_40_2013-07-19,580.1528000000001
25_41_2013-07-19,580.1528000000001
25_42_2013-07-19,580.1528000000001
25_44_2013-07-19,580.1528000000001
25_46_2013-07-19,580.1528000000001
25_49_2013-07-19,580.1528000000001
25_50_2013-07-19,580.1528000000001
25_52_2013-07-19,580.1528000000001
25_54_2013-07-19,580.1528000000001
25_55_2013-07-19,580.1528000000001
25_56_2013-07-19,580.1528000000001
25_58_2013-07-19,580.1528000000001
25_59_2013-07-19,580.1528000000001
25_60_2013-07-19,580.1528000000001
25_67_2013-07-19,580.1528000000001
25_71_2013-07-19,580.1528000000001
25_72_2013-07-19,580.1528000000001
25_74_2013-07-19,580.1528000000001
25_79_2013-07-19,580.1528000000001
25_80_2013-07-19,580.1528000000001
25_81_2013-07-19,580.1528000000001
25_82_2013-07-19,580.1528000000001
25_83_2013-07-19,580.1528000000001
25_85_2013-07-19,580.1528000000001
25_87_2013-07-19,580.1528000000001
25_90_2013-07-19,580.1528000000001
25_91_2013-07-19,580.1528000000001
25_92_2013-07-19,580.1528000000001
25_93_2013-07-19,580.1528000000001
25_94_2013-07-19,580.1528000000001
25_95_2013-07-19,580.1528000000001
25_97_2013-07-19,580.1528000000001
25_98_2013-07-19,580.1528000000001
25_1_2013-07-26,5076.019
25_2_2013-07-26,5076.019
25_3_2013-07-26,5076.019
25_4_2013-07-26,5108.868
25_5_2013-07-26,5108.868
25_6_2013-07-26,5108.868
25_7_2013-07-26,5108.868
25_8_2013-07-26,5108.868
25_9_2013-07-26,5190.876200000001
25_10_2013-07-26,5190.876200000001
25_11_2013-07-26,5318.9850000000015
25_12_2013-07-26,5333.613400000001
25_13_2013-07-26,5333.613400000001
25_14_2013-07-26,5333.613400000001
25_16_2013-07-26,5303.373800000001
25_17_2013-07-26,5303.373800000001
25_19_2013-07-26,5303.373800000001
25_20_2013-07-26,5303.373800000001
25_21_2013-07-26,5303.373800000001
25_22_2013-07-26,5303.373800000001
25_23_2013-07-26,5303.373800000001
25_24_2013-07-26,5303.373800000001
25_25_2013-07-26,5204.384600000001
25_26_2013-07-26,5204.384600000001
25_27_2013-07-26,5204.384600000001
25_28_2013-07-26,5204.384600000001
25_29_2013-07-26,5204.384600000001
25_30_2013-07-26,5204.384600000001
25_31_2013-07-26,5204.384600000001
25_32_2013-07-26,5204.384600000001
25_33_2013-07-26,5204.384600000001
25_34_2013-07-26,5204.384600000001
25_35_2013-07-26,5204.384600000001
25_36_2013-07-26,5204.384600000001
25_37_2013-07-26,5204.384600000001
25_38_2013-07-26,5204.384600000001
25_40_2013-07-26,5204.384600000001
25_41_2013-07-26,5204.384600000001
25_42_2013-07-26,5204.384600000001
25_44_2013-07-26,5204.384600000001
25_46_2013-07-26,5204.384600000001
25_49_2013-07-26,5204.384600000001
25_50_2013-07-26,5204.384600000001
25_52_2013-07-26,5204.384600000001
25_54_2013-07-26,5204.384600000001
25_55_2013-07-26,5204.384600000001
25_56_2013-07-26,5204.384600000001
25_58_2013-07-26,5204.384600000001
25_59_2013-07-26,5204.384600000001
25_60_2013-07-26,5204.384600000001
25_67_2013-07-26,5204.384600000001
25_71_2013-07-26,5204.384600000001
25_72_2013-07-26,5204.384600000001
25_74_2013-07-26,5204.384600000001
25_79_2013-07-26,5204.384600000001
25_80_2013-07-26,5204.384600000001
25_81_2013-07-26,5204.384600000001
25_82_2013-07-26,5204.384600000001
25_83_2013-07-26,5204.384600000001
25_85_2013-07-26,5204.384600000001
25_87_2013-07-26,5204.384600000001
25_90_2013-07-26,5204.384600000001
25_91_2013-07-26,5204.384600000001
25_92_2013-07-26,5204.384600000001
25_93_2013-07-26,5204.384600000001
25_94_2013-07-26,5204.384600000001
25_95_2013-07-26,5204.384600000001
25_97_2013-07-26,5204.384600000001
25_98_2013-07-26,5204.384600000001
26_1_2012-11-02,64.44919999999999
26_2_2012-11-02,64.05279999999999
26_3_2012-11-02,64.05279999999999
26_4_2012-11-02,64.05279999999999
26_5_2012-11-02,63.796399999999984
26_6_2012-11-02,63.58599999999999
26_7_2012-11-02,65.33879999999999
26_8_2012-11-02,66.7388
26_9_2012-11-02,67.33279999999999
26_10_2012-11-02,67.33279999999999
26_11_2012-11-02,67.33279999999999
26_12_2012-11-02,67.808
26_13_2012-11-02,68.0384
26_14_2012-11-02,67.8008
26_16_2012-11-02,67.8008
26_17_2012-11-02,67.7608
26_18_2012-11-02,67.7608
26_19_2012-11-02,67.7608
26_20_2012-11-02,68.43360000000001
26_21_2012-11-02,68.43360000000001
26_22_2012-11-02,66.27539999999999
26_23_2012-11-02,66.27539999999999
26_24_2012-11-02,66.27539999999999
26_25_2012-11-02,66.27539999999999
26_26_2012-11-02,66.27539999999999
26_27_2012-11-02,66.27539999999999
26_28_2012-11-02,66.27539999999999
26_29_2012-11-02,66.27539999999999
26_30_2012-11-02,66.27539999999999
26_31_2012-11-02,66.27539999999999
26_32_2012-11-02,66.27539999999999
26_33_2012-11-02,66.27539999999999
26_34_2012-11-02,66.27539999999999
26_35_2012-11-02,66.27539999999999
26_36_2012-11-02,66.27539999999999
26_38_2012-11-02,66.27539999999999
26_40_2012-11-02,66.27539999999999
26_41_2012-11-02,66.27539999999999
26_42_2012-11-02,66.27539999999999
26_44_2012-11-02,66.27539999999999
26_46_2012-11-02,66.27539999999999
26_47_2012-11-02,66.27539999999999
26_48_2012-11-02,66.27539999999999
26_49_2012-11-02,66.27539999999999
26_52_2012-11-02,66.27539999999999
26_54_2012-11-02,66.27539999999999
26_55_2012-11-02,66.27539999999999
26_56_2012-11-02,66.27539999999999
26_59_2012-11-02,66.27539999999999
26_60_2012-11-02,66.27539999999999
26_67_2012-11-02,66.27539999999999
26_71_2012-11-02,66.27539999999999
26_72_2012-11-02,66.27539999999999
26_74_2012-11-02,66.27539999999999
26_79_2012-11-02,66.27539999999999
26_80_2012-11-02,66.27539999999999
26_81_2012-11-02,66.27539999999999
26_82_2012-11-02,66.27539999999999
26_83_2012-11-02,66.27539999999999
26_85_2012-11-02,66.27539999999999
26_87_2012-11-02,66.27539999999999
26_90_2012-11-02,66.27539999999999
26_91_2012-11-02,66.27539999999999
26_92_2012-11-02,66.27539999999999
26_93_2012-11-02,66.27539999999999
26_94_2012-11-02,66.27539999999999
26_95_2012-11-02,66.27539999999999
26_96_2012-11-02,66.27539999999999
26_97_2012-11-02,66.27539999999999
26_98_2012-11-02,66.27539999999999
26_99_2012-11-02,66.27539999999999
26_1_2012-11-09,3055.1696000000006
26_2_2012-11-09,3055.1696000000006
26_3_2012-11-09,3055.1696000000006
26_4_2012-11-09,3055.1696000000006
26_5_2012-11-09,3055.1696000000006
26_6_2012-11-09,3059.9518000000007
26_7_2012-11-09,3059.9518000000007
26_8_2012-11-09,3059.9518000000007
26_9_2012-11-09,3059.9518000000007
26_10_2012-11-09,3074.196600000001
26_11_2012-11-09,3074.196600000001
26_12_2012-11-09,3081.639600000001
26_13_2012-11-09,3079.4414000000006
26_14_2012-11-09,3080.199000000001
26_16_2012-11-09,3080.199000000001
26_17_2012-11-09,3080.199000000001
26_18_2012-11-09,3080.199000000001
26_19_2012-11-09,3080.199000000001
26_20_2012-11-09,3080.199000000001
26_21_2012-11-09,3086.245600000001
26_22_2012-11-09,3068.0618000000013
26_23_2012-11-09,3068.0618000000013
26_24_2012-11-09,3068.0618000000013
26_25_2012-11-09,3070.619600000001
